@relation soccer_combined

@attribute x0 numeric
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute class {home,draw,away}

@data
1.7,3.6,4.75,192.0,57.0,68.0,55.0,56.0,68.0,134.0,45.0,47.0,48.0,46.0,41.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.83,3.5,4.33,180.0,65.0,45.0,70.0,70.0,65.0,181.0,58.0,72.0,50.0,64.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
7.0,3.8,1.5,167.0,45.0,63.0,64.0,39.0,65.0,130.0,35.0,34.0,55.0,49.0,47.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.29,5.0,11.0,171.0,50.0,68.0,48.0,49.0,54.0,143.0,70.0,30.0,45.0,68.0,45.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.85,3.5,4.33,206.0,71.0,70.0,49.0,65.0,71.0,121.0,50.0,38.0,40.0,35.0,48.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.8,3.3,4.75,170.0,55.0,50.0,50.0,55.0,65.0,205.0,60.0,65.0,65.0,70.0,70.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
2.1,3.4,3.4,147.0,47.0,53.0,52.0,47.0,47.0,163.0,42.0,55.0,45.0,48.0,60.0,0.4,1.4,-1.0,0.0,1.0,0.8,0.2,0.6,away
1.91,3.3,4.2,140.0,40.0,42.0,50.0,40.0,58.0,138.0,55.0,52.0,56.0,47.0,39.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.5,3.25,2.88,148.0,37.0,54.0,56.0,38.0,56.0,175.0,70.0,70.0,50.0,35.0,70.0,0.0,5.0,-5.0,0.0,5.0,0.0,5.0,1.0,away
2.62,3.25,2.62,162.0,54.0,62.0,38.0,45.0,55.0,140.0,52.0,55.0,54.0,47.0,38.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.73,3.5,5.0,163.0,53.0,59.0,64.0,52.0,52.0,170.0,49.0,62.0,61.0,50.0,58.0,1.2,1.4,-0.2,0.6,0.6,1.2,-0.6,0.2,home
2.4,2.9,3.3,200.0,70.0,60.0,65.0,70.0,70.0,144.0,46.0,52.0,67.0,43.0,49.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
5.25,3.6,1.67,110.0,30.0,50.0,60.0,30.0,30.0,172.0,49.0,67.0,69.0,52.0,53.0,0.8,1.2,-0.4,0.3,0.4,0.8,-0.4,0.3,draw
1.44,3.75,7.5,128.0,53.0,28.0,34.0,50.0,50.0,151.0,45.0,55.0,46.0,46.0,50.0,5.0,0.0,5.0,1.0,0.0,5.0,-5.0,0.0,home
1.8,3.5,4.5,163.0,53.0,59.0,64.0,52.0,52.0,149.0,40.0,48.0,54.0,40.0,61.0,1.0,0.8,0.2,0.6,0.4,1.4,-1.0,0.0,home
1.44,4.2,7.5,155.0,67.0,55.0,62.0,37.0,63.0,163.0,46.0,57.0,52.0,43.0,63.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.1,3.3,3.6,137.0,34.0,44.0,55.0,30.0,63.0,180.0,65.0,65.0,60.0,45.0,70.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
2.1,3.3,3.6,190.0,70.0,60.0,70.0,60.0,70.0,190.0,70.0,60.0,70.0,60.0,70.0,2.4,1.8,0.6,0.8,1.6,2.6,-1.0,0.0,home
2.88,2.9,2.7,145.0,45.0,50.0,50.0,45.0,50.0,159.0,44.0,49.0,64.0,46.0,64.0,1.4,0.4,1.0,1.0,1.6,2.2,-0.6,0.2,home
2.05,3.1,4.0,205.0,55.0,65.0,70.0,70.0,70.0,145.0,51.0,52.0,49.0,47.0,46.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.15,2.88,4.0,110.0,45.0,45.0,35.0,30.0,35.0,130.0,55.0,35.0,35.0,45.0,50.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,home
2.1,3.1,3.4,160.0,45.0,65.0,50.0,45.0,50.0,138.0,39.0,52.0,52.0,36.0,50.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.5,3.0,3.0,143.0,45.0,48.0,53.0,47.0,48.0,160.0,46.0,62.0,60.0,49.0,49.0,0.4,1.0,-0.6,0.2,1.0,0.4,0.6,0.8,away
1.53,3.6,7.5,160.0,59.0,68.0,53.0,58.0,34.0,150.0,30.0,30.0,65.0,55.0,65.0,1.0,0.4,0.6,0.8,0.0,1.0,-1.0,0.0,home
1.36,4.75,8.0,145.0,41.0,63.0,37.0,44.0,38.0,136.0,43.0,47.0,63.0,52.0,37.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
7.0,3.8,1.5,190.0,70.0,65.0,65.0,70.0,55.0,154.0,53.0,37.0,22.0,72.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.5,3.0,3.0,143.0,45.0,48.0,53.0,47.0,48.0,135.0,45.0,35.0,65.0,35.0,65.0,1.6,0.2,1.4,0.8,0.0,1.8,-1.8,0.0,home
1.67,3.6,5.25,140.0,60.0,55.0,70.0,55.0,30.0,151.0,44.0,57.0,61.0,38.0,56.0,4.0,2.0,2.0,1.0,2.0,4.0,-2.0,0.0,home
2.6,3.25,2.7,206.0,71.0,70.0,49.0,65.0,71.0,155.0,67.0,55.0,62.0,37.0,63.0,3.0,3.0,0.0,0.5,3.0,3.0,0.0,0.5,draw
3.6,3.5,1.91,151.0,50.0,55.0,38.0,40.0,56.0,153.0,65.0,47.0,52.0,60.0,46.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.73,3.4,4.5,171.0,45.0,67.0,55.0,37.0,67.0,135.0,50.0,60.0,54.0,39.0,36.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.2,6.5,15.0,135.0,54.0,41.0,39.0,64.0,30.0,156.0,40.0,53.0,60.0,41.0,62.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.7,3.3,5.75,135.0,51.0,49.0,33.0,50.0,36.0,150.0,30.0,30.0,65.0,55.0,65.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.53,3.6,7.5,155.0,45.0,65.0,50.0,45.0,45.0,130.0,50.0,35.0,50.0,30.0,65.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.5,3.3,2.1,138.0,55.0,52.0,56.0,47.0,39.0,192.0,67.0,60.0,64.0,59.0,73.0,0.0,0.6,-0.6,0.2,1.0,0.4,0.6,0.8,away
1.57,3.75,6.5,165.0,70.0,65.0,50.0,30.0,70.0,155.0,55.0,55.0,55.0,45.0,55.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.44,4.2,7.5,164.0,52.0,58.0,65.0,47.0,59.0,131.0,53.0,51.0,37.0,40.0,40.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.25,2.9,3.6,155.0,49.0,64.0,52.0,44.0,47.0,156.0,67.0,53.0,36.0,28.0,75.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.57,3.75,6.0,114.0,51.0,43.0,58.0,51.0,20.0,152.0,47.0,53.0,53.0,51.0,48.0,2.0,0.4,1.6,1.0,0.0,2.0,-2.0,0.0,home
2.25,3.25,3.2,150.0,32.0,60.0,62.0,45.0,45.0,152.0,44.0,59.0,56.0,43.0,50.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.3,3.6,140.0,51.0,41.0,62.0,58.0,41.0,158.0,44.0,60.0,38.0,35.0,63.0,1.0,1.2,-0.2,0.4,0.4,0.2,0.2,0.6,away
1.57,3.75,7.0,169.0,50.0,59.0,42.0,50.0,60.0,148.0,37.0,54.0,48.0,38.0,56.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.83,3.4,4.0,135.0,30.0,60.0,50.0,30.0,45.0,147.0,37.0,54.0,52.0,37.0,56.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.1,3.4,3.4,200.0,70.0,70.0,70.0,60.0,70.0,149.0,41.0,55.0,42.0,41.0,53.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
4.0,3.2,2.0,138.0,49.0,54.0,52.0,37.0,47.0,185.0,30.0,60.0,70.0,55.0,70.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.5,3.0,3.0,171.0,57.0,67.0,52.0,37.0,67.0,170.0,58.0,60.0,64.0,44.0,66.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.4,4.33,6.5,100.0,30.0,40.0,65.0,30.0,30.0,154.0,62.0,48.0,59.0,60.0,46.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
4.75,3.5,1.75,195.0,60.0,60.0,50.0,70.0,65.0,190.0,50.0,70.0,60.0,70.0,50.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
1.91,3.4,4.0,125.0,53.0,51.0,37.0,34.0,40.0,170.0,40.0,50.0,65.0,55.0,65.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.1,3.3,3.5,151.0,39.0,38.0,57.0,59.0,54.0,172.0,49.0,59.0,53.0,58.0,55.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
3.75,3.3,2.0,130.0,37.0,41.0,50.0,47.0,42.0,119.0,38.0,38.0,55.0,51.0,30.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.4,3.3,2.9,154.0,47.0,47.0,53.0,57.0,50.0,115.0,52.0,36.0,64.0,47.0,32.0,0.0,3.0,-3.0,0.0,3.0,0.0,3.0,1.0,away
1.62,3.6,6.0,175.0,60.0,65.0,70.0,45.0,65.0,140.0,40.0,42.0,50.0,40.0,58.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
8.0,4.0,1.44,110.0,55.0,30.0,55.0,40.0,40.0,165.0,50.0,50.0,50.0,50.0,65.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
3.8,3.3,2.0,130.0,40.0,45.0,50.0,45.0,40.0,161.0,47.0,60.0,39.0,55.0,46.0,1.6,2.8,-1.2,0.2,3.2,1.6,1.6,1.0,away
2.05,3.4,3.6,114.0,51.0,43.0,58.0,51.0,20.0,166.0,37.0,67.0,54.0,52.0,47.0,0.8,0.8,0.0,0.5,1.6,2.4,-0.8,0.1,draw
2.1,3.1,3.4,130.0,40.0,53.0,58.0,37.0,40.0,129.0,48.0,53.0,52.0,23.0,53.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.88,3.3,2.4,145.0,43.0,48.0,50.0,43.0,54.0,155.0,53.0,51.0,39.0,64.0,40.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.65,2.9,2.9,125.0,54.0,32.0,52.0,30.0,63.0,185.0,55.0,65.0,50.0,45.0,75.0,0.0,3.0,-3.0,0.0,3.0,0.0,3.0,1.0,away
1.7,3.75,4.75,136.0,54.0,57.0,56.0,42.0,37.0,95.0,30.0,30.0,65.0,30.0,35.0,0.6,1.0,-0.4,0.3,0.6,1.0,-0.4,0.3,draw
1.91,3.2,4.33,110.0,45.0,45.0,35.0,30.0,35.0,149.0,45.0,51.0,50.0,34.0,64.0,1.0,0.0,1.0,1.0,1.2,0.6,0.6,0.4,home
1.73,3.75,4.75,151.0,54.0,41.0,63.0,63.0,47.0,148.0,37.0,54.0,48.0,38.0,56.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.91,3.4,4.0,123.0,53.0,51.0,36.0,34.0,38.0,129.0,48.0,45.0,42.0,38.0,46.0,0.4,0.8,-0.4,0.2,1.6,3.6,-2.0,0.0,home
1.7,3.6,5.25,140.0,60.0,55.0,70.0,55.0,30.0,155.0,48.0,55.0,53.0,47.0,53.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.44,4.33,7.0,171.0,50.0,68.0,48.0,49.0,54.0,215.0,50.0,72.0,68.0,68.0,75.0,5.0,4.0,1.0,1.0,4.0,5.0,-1.0,0.0,home
1.91,3.4,4.2,137.0,34.0,44.0,55.0,30.0,63.0,165.0,57.0,52.0,57.0,62.0,51.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
3.2,3.3,2.25,133.0,44.0,32.0,62.0,42.0,59.0,156.0,48.0,34.0,61.0,51.0,71.0,2.0,3.0,-1.0,0.0,3.0,2.0,1.0,1.0,away
2.38,3.0,3.2,180.0,43.0,63.0,49.0,54.0,63.0,175.0,70.0,50.0,55.0,55.0,70.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.91,3.1,4.5,153.0,47.0,49.0,34.0,56.0,48.0,147.0,51.0,51.0,56.0,47.0,49.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.62,3.6,6.0,175.0,60.0,65.0,70.0,45.0,65.0,165.0,55.0,65.0,60.0,45.0,55.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.1,2.9,4.0,144.0,46.0,52.0,67.0,43.0,49.0,190.0,70.0,70.0,60.0,70.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.83,3.5,4.33,140.0,53.0,57.0,40.0,37.0,46.0,178.0,58.0,69.0,50.0,64.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.33,4.5,8.0,138.0,65.0,39.0,46.0,68.0,31.0,138.0,44.0,49.0,38.0,47.0,42.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.1,3.3,3.6,165.0,46.0,58.0,44.0,47.0,60.0,190.0,70.0,60.0,70.0,60.0,70.0,1.8,1.6,0.2,0.6,1.2,2.2,-1.0,0.0,home
2.1,3.3,3.6,139.0,44.0,52.0,61.0,43.0,44.0,168.0,42.0,63.0,56.0,39.0,66.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.44,4.33,7.0,187.0,47.0,68.0,58.0,63.0,56.0,198.0,61.0,66.0,59.0,63.0,69.0,5.0,4.0,1.0,1.0,4.0,5.0,-1.0,0.0,home
2.5,3.2,2.8,194.0,58.0,69.0,54.0,60.0,65.0,169.0,49.0,56.0,68.0,61.0,52.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.3,3.6,165.0,48.0,52.0,40.0,62.0,51.0,170.0,70.0,70.0,50.0,30.0,70.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.15,3.0,3.75,105.0,45.0,35.0,50.0,35.0,35.0,123.0,47.0,49.0,34.0,26.0,48.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
7.5,3.8,1.5,159.0,60.0,68.0,44.0,36.0,55.0,133.0,65.0,36.0,56.0,61.0,36.0,1.0,6.0,-5.0,0.0,6.0,1.0,5.0,1.0,away
1.8,3.1,5.25,144.0,42.0,63.0,49.0,47.0,34.0,149.0,45.0,51.0,50.0,34.0,64.0,2.6,1.8,0.8,0.9,1.8,2.6,-0.8,0.1,home
2.3,3.1,3.25,155.0,45.0,50.0,65.0,55.0,50.0,185.0,55.0,65.0,80.0,55.0,65.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
4.2,3.0,2.05,176.0,47.0,66.0,49.0,46.0,64.0,176.0,57.0,73.0,56.0,36.0,67.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
1.44,4.33,7.5,170.0,55.0,55.0,70.0,45.0,70.0,137.0,40.0,51.0,37.0,38.0,48.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
2.8,3.3,2.5,154.0,50.0,61.0,50.0,50.0,43.0,193.0,58.0,68.0,71.0,57.0,68.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.45,3.1,3.0,166.0,49.0,67.0,55.0,38.0,61.0,115.0,30.0,55.0,55.0,30.0,30.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
8.5,4.5,1.4,165.0,57.0,52.0,57.0,62.0,51.0,155.0,55.0,60.0,80.0,35.0,60.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
5.0,3.5,1.73,142.0,55.0,49.0,52.0,47.0,46.0,200.0,60.0,70.0,70.0,70.0,60.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
6.0,3.7,1.62,138.0,42.0,40.0,57.0,38.0,60.0,134.0,43.0,46.0,63.0,42.0,46.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,away
6.0,3.7,1.62,141.0,42.0,43.0,37.0,38.0,60.0,134.0,43.0,46.0,63.0,42.0,46.0,0.0,5.0,-5.0,0.0,5.0,0.0,5.0,1.0,away
1.44,4.0,8.5,200.0,60.0,70.0,70.0,70.0,60.0,144.0,46.0,52.0,67.0,43.0,49.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.8,3.6,4.33,163.0,53.0,59.0,64.0,52.0,52.0,155.0,49.0,55.0,49.0,47.0,53.0,0.4,2.6,-2.2,0.0,1.4,2.2,-0.8,0.4,away
1.73,3.5,5.0,200.0,40.0,65.0,70.0,70.0,65.0,187.0,47.0,68.0,58.0,63.0,56.0,2.0,5.0,-3.0,0.0,5.0,2.0,3.0,1.0,away
4.33,3.25,1.8,145.0,66.0,40.0,45.0,36.0,69.0,138.0,59.0,43.0,32.0,48.0,47.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
1.36,4.75,8.5,160.0,70.0,70.0,70.0,60.0,30.0,130.0,37.0,41.0,50.0,47.0,42.0,0.8,0.2,0.6,0.8,1.8,0.8,1.0,1.0,away
2.0,3.3,3.8,147.0,40.0,68.0,72.0,42.0,37.0,170.0,41.0,53.0,53.0,59.0,58.0,1.8,1.2,0.6,0.4,0.0,2.4,-2.4,0.0,home
1.57,3.75,7.0,169.0,50.0,59.0,42.0,50.0,60.0,137.0,42.0,38.0,54.0,38.0,61.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
3.4,3.4,2.1,190.0,70.0,65.0,65.0,70.0,55.0,171.0,50.0,68.0,48.0,49.0,54.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.2,3.3,180.0,70.0,50.0,40.0,65.0,65.0,125.0,45.0,37.0,30.0,46.0,42.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.57,3.6,7.0,138.0,42.0,40.0,72.0,38.0,60.0,143.0,37.0,51.0,49.0,44.0,48.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.38,3.3,2.9,204.0,70.0,70.0,76.0,60.0,74.0,164.0,52.0,58.0,65.0,47.0,59.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.73,3.5,5.0,139.0,50.0,38.0,68.0,45.0,56.0,193.0,51.0,67.0,65.0,58.0,68.0,0.0,3.0,-3.0,0.0,3.0,0.0,3.0,1.0,away
3.0,3.0,2.5,130.0,55.0,50.0,52.0,30.0,50.0,187.0,63.0,69.0,52.0,40.0,78.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.1,3.1,3.4,135.0,50.0,60.0,54.0,39.0,36.0,138.0,39.0,52.0,52.0,36.0,50.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.0,3.3,3.8,176.0,49.0,59.0,53.0,58.0,59.0,174.0,41.0,53.0,53.0,59.0,62.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.44,3.75,7.5,170.0,39.0,54.0,56.0,61.0,55.0,156.0,45.0,55.0,46.0,46.0,55.0,5.0,0.0,5.0,1.0,0.0,5.0,-5.0,0.0,home
2.1,3.3,3.6,160.0,70.0,60.0,55.0,45.0,55.0,140.0,39.0,49.0,59.0,39.0,52.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.4,3.25,3.0,135.0,55.0,40.0,45.0,35.0,60.0,119.0,70.0,31.0,50.0,30.0,58.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
8.5,5.0,1.33,200.0,70.0,70.0,70.0,60.0,70.0,131.0,48.0,38.0,60.0,48.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.75,3.4,2.0,143.0,70.0,30.0,45.0,68.0,45.0,150.0,32.0,60.0,62.0,45.0,45.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.36,4.5,10.0,138.0,44.0,28.0,46.0,51.0,59.0,134.0,58.0,39.0,63.0,52.0,43.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
1.44,4.33,7.0,187.0,47.0,68.0,58.0,63.0,56.0,115.0,52.0,36.0,64.0,47.0,32.0,5.0,4.0,1.0,1.0,4.0,5.0,-1.0,0.0,home
1.73,3.4,4.2,147.0,47.0,53.0,52.0,47.0,47.0,139.0,57.0,66.0,51.0,37.0,36.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.62,3.3,2.62,193.0,51.0,67.0,65.0,58.0,68.0,132.0,45.0,58.0,52.0,49.0,25.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.33,4.2,9.0,172.0,49.0,67.0,69.0,52.0,53.0,132.0,48.0,43.0,48.0,38.0,51.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.2,3.1,3.0,162.0,58.0,48.0,52.0,48.0,66.0,148.0,59.0,66.0,53.0,48.0,34.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.0,3.2,3.5,130.0,49.0,54.0,55.0,38.0,38.0,146.0,38.0,55.0,60.0,39.0,52.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.8,3.6,4.5,153.0,40.0,52.0,38.0,41.0,60.0,149.0,44.0,57.0,69.0,44.0,48.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.15,3.1,3.6,144.0,46.0,52.0,67.0,43.0,49.0,172.0,42.0,68.0,64.0,59.0,45.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.0,3.3,3.75,125.0,70.0,35.0,55.0,30.0,60.0,141.0,52.0,44.0,62.0,43.0,54.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.88,2.9,2.7,205.0,55.0,65.0,70.0,70.0,70.0,159.0,44.0,49.0,64.0,46.0,64.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.62,3.75,5.5,140.0,60.0,55.0,70.0,55.0,30.0,110.0,65.0,45.0,55.0,30.0,35.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.8,3.4,5.0,170.0,70.0,70.0,50.0,30.0,70.0,149.0,40.0,53.0,57.0,41.0,55.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.1,3.25,3.6,143.0,59.0,53.0,58.0,50.0,40.0,149.0,37.0,54.0,52.0,37.0,58.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.35,3.4,2.88,190.0,70.0,65.0,65.0,70.0,55.0,198.0,61.0,66.0,59.0,63.0,69.0,2.0,5.0,-3.0,0.0,5.0,2.0,3.0,1.0,away
1.2,6.0,17.0,123.0,57.0,41.0,30.0,57.0,25.0,159.0,46.0,64.0,37.0,46.0,49.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.5,away
2.1,3.1,3.75,177.0,57.0,69.0,52.0,40.0,68.0,209.0,59.0,76.0,73.0,61.0,72.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.0,3.1,4.2,159.0,44.0,49.0,64.0,46.0,64.0,190.0,55.0,65.0,65.0,60.0,65.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.0,3.2,4.0,150.0,30.0,55.0,60.0,30.0,65.0,124.0,34.0,37.0,37.0,35.0,52.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.62,3.4,6.5,185.0,55.0,65.0,80.0,55.0,65.0,165.0,55.0,65.0,50.0,35.0,65.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.36,4.75,8.0,179.0,59.0,63.0,47.0,61.0,55.0,115.0,45.0,43.0,65.0,42.0,30.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
2.75,3.3,2.5,154.0,62.0,48.0,59.0,60.0,46.0,149.0,47.0,56.0,42.0,49.0,44.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.53,4.0,6.5,171.0,46.0,52.0,39.0,50.0,69.0,169.0,46.0,53.0,59.0,57.0,59.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.4,2.9,3.3,153.0,47.0,49.0,34.0,56.0,48.0,144.0,46.0,52.0,67.0,43.0,49.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.4,3.25,3.0,149.0,40.0,53.0,57.0,41.0,55.0,170.0,34.0,68.0,32.0,30.0,72.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
1.91,3.3,4.2,139.0,50.0,38.0,68.0,45.0,56.0,174.0,41.0,53.0,53.0,59.0,62.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.25,5.5,12.0,154.0,53.0,37.0,22.0,72.0,45.0,123.0,53.0,51.0,36.0,34.0,38.0,3.0,3.0,0.0,0.5,3.0,3.0,0.0,0.5,draw
2.4,3.3,2.9,154.0,47.0,47.0,53.0,57.0,50.0,145.0,60.0,55.0,50.0,40.0,50.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
3.0,3.25,2.4,160.0,45.0,60.0,60.0,45.0,55.0,133.0,44.0,32.0,62.0,42.0,59.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
4.33,3.2,1.91,135.0,51.0,49.0,29.0,50.0,36.0,155.0,60.0,50.0,65.0,50.0,55.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.4,3.4,2.8,149.0,48.0,48.0,46.0,43.0,58.0,110.0,30.0,45.0,60.0,30.0,35.0,4.0,2.0,2.0,1.0,2.0,4.0,-2.0,0.0,home
2.88,3.3,2.4,145.0,60.0,55.0,50.0,40.0,50.0,190.0,42.0,68.0,70.0,64.0,58.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
3.5,3.1,2.2,110.0,45.0,35.0,50.0,35.0,40.0,165.0,50.0,50.0,70.0,55.0,60.0,2.6,1.2,1.4,0.8,1.0,2.6,-1.6,0.1,home
1.4,4.33,9.0,147.0,41.0,41.0,68.0,39.0,67.0,170.0,50.0,50.0,50.0,50.0,70.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
